date,Stock Name,negative,neutral,positive,sent_index,sent_roll5,next_ret
2021-11-11,AAPL,0,2,1,0.8333333333333334,0.235632183908046,0.014395816129920247
2021-11-12,AAPL,0,7,2,0.7407407407407407,0.3837803320561941,6.105337421646873e-05
2021-11-15,AAPL,0,7,0,0.0,0.4686609686609687,0.0066883279858365174
2021-11-16,AAPL,1,10,1,0.0,0.301994301994302,0.016474964118943225
2021-11-17,AAPL,0,13,2,0.6060606060606061,0.2750582750582751,0.02854453371516441
2021-11-18,AAPL,2,41,4,0.198019801980198,0.1608160816081608,0.016956908441717378
2021-11-19,AAPL,0,18,2,0.5263157894736842,0.2660792395028977,0.0029279607577208377
2021-11-22,AAPL,1,19,2,0.2040816326530612,0.1856834448213887,0.0023759723477261296
2021-11-23,AAPL,0,7,1,0.588235294117647,0.2637265432488785,0.00329073865104923
2021-11-24,AAPL,2,14,0,-0.588235294117647,0.0408163265306122,-0.031655869656736835
2021-11-26,AAPL,2,10,1,-0.25,-0.0091836734693877,0.021945221301529427
2021-11-29,AAPL,1,9,0,-0.5263157894736842,-0.3913742690058479,0.03153156013283143
2021-11-30,AAPL,7,18,2,-0.4629629629629629,-0.4839668615984404,-0.003213118386792946
2021-12-01,AAPL,4,21,2,-0.2469135802469136,-0.4833495776478232,-0.006144364783835732
2021-12-02,AAPL,12,11,3,-0.5590062111801242,-0.470150819883848,-0.011749574380833017
2021-12-03,AAPL,1,8,1,0.0,-0.3590397087727369,0.02155283525410101
2021-12-06,AAPL,3,12,1,-0.3846153846153846,-0.0776132080479905,0.035426116605838276
2021-12-07,AAPL,6,24,14,0.3571428571428571,0.1056166056166056,0.02278360626504594
2021-12-08,AAPL,8,19,4,-0.2877697841726618,0.0480626487820733,-0.002969756142920388
2021-12-09,AAPL,1,19,3,0.3389830508474576,0.0047481478404537,0.02802567076831619
2021-12-10,AAPL,2,25,5,0.3157894736842105,0.0679060425772958,-0.02066736597397445
2021-12-13,AAPL,4,24,9,0.3246753246753247,0.240334014285843,-0.008053496989346876
2021-12-14,AAPL,0,14,7,0.8333333333333333,0.3392040707830182,0.028524067729339464
2021-12-15,AAPL,2,10,3,0.1666666666666666,0.3093795093795093,-0.03923593771280709
2021-12-16,AAPL,2,15,1,-0.2222222222222222,0.2204906204906205,-0.00653861147535173
2021-12-17,AAPL,0,12,1,0.4545454545454545,0.3113997113997114,-0.008145307529950352
2021-12-20,AAPL,0,6,0,0.0,-0.2016556542872332,0.019157800089914634
2021-12-21,AAPL,0,7,0,0.0,-0.1572112098427887,0.01528634698066722
2021-12-22,AAPL,1,12,2,0.238095238095238,-0.200501253132832,0.0036496350364962904
2021-12-23,AAPL,1,6,4,0.5357142857142857,0.0119047619047619,0.022995670995671125
2021-12-27,AAPL,4,18,0,-0.6896551724137931,-0.0307881773399014,-0.005800241488653546
2021-12-28,AAPL,2,16,3,0.1515151515151515,-0.1076280041797282,0.0005050906325549942
2021-12-29,AAPL,0,8,0,0.0,-0.1076280041797282,-0.006591224935477369
2021-12-30,AAPL,0,3,1,0.7692307692307692,0.0462181496664255,-0.0035344566700735713
2021-12-31,AAPL,0,8,2,0.7142857142857143,0.1890752925235684,0.025006589729190676
2022-01-03,AAPL,1,47,15,0.6763285024154589,0.5858151510325424,-0.012662261429577604
2022-01-04,AAPL,2,20,4,0.25,0.4819689971863886,-0.02661751966163306
2022-01-05,AAPL,1,7,0,-0.588235294117647,0.2214647955057162,-0.016694587928707705
2022-01-06,AAPL,0,8,0,0.0,0.0676186416595624,0.0010056672306288927
2022-01-07,AAPL,2,15,1,-0.2222222222222222,0.0231741972151179,0.00011819492707387802
2022-01-10,AAPL,2,11,1,-0.2439024390243902,0.0317750677506775,0.016758059941382353
2022-01-11,AAPL,1,6,2,0.2777777777777778,0.0873306233062331,0.0025745635446450255
2022-01-12,AAPL,0,10,1,0.5,0.2317750677506775,-0.0190074835807571
2022-01-13,AAPL,0,9,0,0.0,0.2317750677506775,0.005134962654816944
2022-01-14,AAPL,3,8,0,-0.7894736842105263,-0.0511196690914277,-0.018965203026437227
2022-01-18,AAPL,2,7,0,-0.7407407407407407,-0.1521967311440995,-0.020967790262172215
2022-01-19,AAPL,2,8,1,-0.2631578947368421,-0.0469335732493626,-0.010374840857898304
2022-01-20,AAPL,2,2,0,-0.9090909090909092,-0.2287517550675445,-0.012802988601010812
2022-01-21,AAPL,2,9,2,0.0,-0.3825979089136983,-0.00488688122999037
2022-01-24,AAPL,1,13,1,0.0,-0.2272727272727272,-0.011282432270778409
2022-01-25,AAPL,1,11,0,-0.4761904761904761,-0.1406926406926406,-0.0005603703538611393
2022-01-26,AAPL,0,7,3,0.8108108108108107,0.0214695214695215,-0.0029499652757867256
2022-01-27,AAPL,14,52,25,0.2488687782805429,0.0712432771256301,0.06970502530545475
2022-01-28,AAPL,5,25,16,0.4680851063829787,0.2103148438567713,0.026141604339410707
2022-01-31,AAPL,3,11,1,-0.3921568627450981,0.3771215665458469,-0.0009722189879608489
2022-02-01,AAPL,3,16,0,-0.6521739130434783,0.1969130282810426,0.007068558608432252
2022-02-02,AAPL,5,18,1,-0.5128205128205129,0.0007319044403443,-0.01670543577636585
2022-02-03,AAPL,3,20,3,0.0,-0.1614302577218178,-0.001700690280172612
2022-02-04,AAPL,3,10,0,-0.75,-0.4614302577218178,-0.004238337204230058
2022-02-07,AAPL,1,6,0,-0.625,-0.1749999999999999,0.018446274338011825
2022-02-08,AAPL,2,15,4,0.2666666666666666,-0.1216666666666666,0.008306256139596346
2022-02-09,AAPL,2,8,0,-0.7142857142857143,-0.1145238095238095,-0.02356630617750821
2022-02-10,AAPL,0,8,0,0.0,-0.1145238095238095,-0.020268036367930065
2022-02-11,AAPL,1,11,0,-0.4761904761904761,-0.3097619047619047,0.0014341928447034746
2022-02-14,AAPL,2,8,0,-0.7142857142857143,-0.2509157509157508,0.023203056834250946
2022-02-15,AAPL,0,8,0,0.0,-0.2509157509157508,-0.001411424303550346
2022-02-16,AAPL,2,3,0,-0.8695652173913044,-0.3295906991559165,-0.02129551651639261
2022-02-17,AAPL,2,6,0,-0.7692307692307692,-0.6372830068482243,-0.009369076631465023
2022-02-18,AAPL,0,4,0,0.0,-0.4706163401815575,-0.017779478582015118
2022-02-22,AAPL,0,11,3,0.7317073170731708,-0.0641848523748394,-0.02583781176368727
2022-02-23,AAPL,2,6,0,-0.7692307692307692,-0.2180310062209932,0.016645188321705584
2022-02-24,AAPL,0,11,0,0.0,-0.2180310062209932,0.01298198507602466
2022-02-25,AAPL,0,7,0,0.0,-0.1127678483262564,0.0016335437419865428
2022-02-28,AAPL,1,4,0,-0.7142857142857143,0.0238095238095238,-0.01165001938592769
2022-03-01,AAPL,3,8,0,-0.7894736842105263,-0.1340852130325814,0.020623178659493258
2022-03-02,AAPL,0,10,0,0.0,-0.1340852130325814,-0.001988920614002909
2022-03-03,AAPL,2,13,1,-0.2325581395348837,-0.3472635076062248,-0.018431123228716983
2022-03-04,AAPL,0,17,0,0.0,-0.3472635076062248,-0.023691044859778132
2022-03-07,AAPL,3,7,0,-0.8108108108108107,-0.2086737900691388,-0.011692810165664036
2022-03-08,AAPL,0,11,3,0.7317073170731708,-0.0158206987475279,0.03498354095397915
2022-03-09,AAPL,0,7,2,0.7407407407407407,0.1323274494006202,-0.027171811661989342
2022-03-10,AAPL,2,13,1,-0.2325581395348837,0.0858158214936434,-0.02393056098671098
2022-03-11,AAPL,1,11,1,0.0,0.0858158214936434,-0.0265466964402995
2022-03-14,AAPL,14,16,1,-0.7831325301204819,-0.1122290430219821,0.029659015774062603
2022-03-15,AAPL,2,12,1,-0.238095238095238,-0.113336462734053,0.02906024349011238
2022-03-16,AAPL,1,5,0,-0.6666666666666666,-0.2466697960673864,0.006405644098338659
2022-03-17,AAPL,0,11,1,0.4761904761904761,-0.242340791738382,0.0209484040365695
2022-03-18,AAPL,0,5,4,0.8888888888888888,-0.0645630139606042,0.008551987407508399
2022-03-21,AAPL,2,10,1,-0.25,0.223015873015873,0.020762415051675642
2022-03-22,AAPL,1,8,1,0.0,0.1277777777777778,0.008252821670428956
2022-03-23,AAPL,0,15,0,0.0,-0.0499999999999999,0.022651287194918046
2022-03-24,AAPL,1,9,2,0.2564102564102564,0.0012820512820513,0.0037421916048807624
2022-03-25,AAPL,1,10,3,0.4,0.0812820512820513,0.00504853691306395
2022-03-28,AAPL,4,7,2,-0.2985074626865671,0.0715805587447379,0.01914362930341018
2022-03-29,AAPL,1,17,7,0.6185567010309279,0.1440098476688722,-0.006649366578273419
2022-03-30,AAPL,1,18,6,0.5681818181818181,0.1776462113052358,-0.01780079571957749
2022-03-31,AAPL,2,10,1,-0.25,0.1276462113052358,-0.0017168930637521118
2022-04-01,AAPL,3,9,2,-0.1694915254237288,0.09374790622049,0.023722212829467182
2022-04-04,AAPL,1,9,4,0.5084745762711864,0.0177966101694915,-0.018958290621654328
2022-04-05,AAPL,1,8,0,-0.5555555555555556,-0.0433145009416195,-0.018430691891075934
2022-04-06,AAPL,3,7,0,-0.8108108108108107,-0.1715783580190359,0.001809665744091804
2022-04-07,AAPL,1,5,0,-0.6666666666666666,-0.3049116913523693,-0.011936386498069607
2022-04-08,AAPL,0,11,0,0.0,-0.3049116913523693,-0.025493499665423913
2022-04-11,AAPL,2,11,2,0.0,4.440892098500626e-17,0.011489249520259426
2022-04-12,AAPL,1,5,3,0.4444444444444444,0.2222222222222222,0.01636532248777134
2022-04-13,AAPL,2,9,0,-0.6896551724137931,0.0842911877394636,-0.029979186918172918
2022-04-14,AAPL,0,7,0,0.0,0.0842911877394636,-0.0013341038756640167
2022-04-18,AAPL,0,7,0,0.0,0.0828571428571429,0.014091443557273875
2022-04-19,AAPL,1,11,0,-0.4761904761904761,-0.0123809523809523,-0.0010320042737118618
2022-04-20,AAPL,2,16,1,-0.2173913043478261,-0.1987163561076604,-0.004788585179693383
2022-04-21,AAPL,2,12,0,-0.625,-0.4237163561076604,-0.02786224583257013
2022-04-22,AAPL,5,13,1,-0.547945205479452,-0.3733053972035508,0.006752215668909045
2022-04-25,AAPL,4,14,2,-0.2702702702702702,-0.2402824394122395,-0.03732795947143164
2022-04-26,AAPL,8,11,0,-0.8791208791208791,-0.2911066152364153,-0.0014776505356484115
2022-04-27,AAPL,4,16,2,-0.2631578947368421,-0.2341491530878933,0.045180468744929314
2022-04-28,AAPL,28,60,21,-0.1272727272727272,-0.2096036985424387,-0.036601420835610354
2022-04-29,AAPL,11,17,5,-0.3389830508474576,-0.3757609644496352,0.0019659915687968432
2022-05-02,AAPL,3,9,1,-0.4081632653061224,-0.0833087171101698,0.009636973038348318
2022-05-03,AAPL,1,10,3,0.4,0.0221458283443755,0.04100266979310696
2022-05-04,AAPL,1,11,0,-0.4761904761904761,-0.0052956567242281,-0.055736460679659205
2022-05-05,AAPL,1,12,2,0.238095238095238,0.0936054421768707,0.004731963440720799
2022-05-06,AAPL,2,15,0,-0.5714285714285714,-0.1635374149659863,-0.03319354838709687
2022-05-09,AAPL,3,13,0,-0.6976744186046512,-0.4423126614987079,0.01611557839244626
2022-05-10,AAPL,3,17,0,-0.6382978723404255,-0.6175912835858407,-0.05182898798187441
2022-05-11,AAPL,14,22,2,-0.6593406593406593,-0.6351737011682583,-0.02690853177076835
2022-05-12,AAPL,15,20,0,-0.8823529411764706,-0.7005331782924413,0.031923298669684685
2022-05-13,AAPL,7,10,2,-0.5,-0.6755331782924413,-0.010677482100732494
2022-05-16,AAPL,3,21,2,-0.1408450704225352,-0.4294469983136378,0.025413093495084693
2022-05-17,AAPL,2,10,0,-0.6666666666666666,-0.386309743411677,-0.05642019377868435
2022-05-18,AAPL,11,24,2,-0.5844155844155844,-0.4031928602947938,-0.02463664728305115
2022-05-19,AAPL,5,13,2,-0.36144578313253,-0.3845729260122089,0.0017509123952776928
2022-05-20,AAPL,4,16,0,-0.7142857142857143,-0.493531763784606,0.040104723625502325
2022-05-23,AAPL,2,12,5,0.3658536585365854,0.0685507480131419,-0.01918699878751773
2022-05-24,AAPL,2,8,1,-0.2631578947368421,0.0882083256922795,0.0011205332292321124
2022-05-25,AAPL,5,7,1,-0.5970149253731343,0.1116624834747955,0.023194350168252775
2022-05-26,AAPL,1,13,2,0.2325581395348837,0.000279374539667,0.04077095713297685
2022-05-27,AAPL,3,12,2,-0.1612903225806451,-0.0846102689238304,-0.005350204446976092
2022-05-31,AAPL,0,7,1,0.588235294117647,0.3642351481535543,-0.000859001104429824
2022-06-01,AAPL,2,4,0,-0.8333333333333334,0.2298265460030165,0.01678539261442702
2022-06-02,AAPL,0,9,2,0.6896551724137931,0.3677575804857752,-0.038552907070381726
2022-06-03,AAPL,3,9,0,-0.7692307692307693,0.0889114266396213,0.0052278549043422995
2022-06-06,AAPL,2,29,5,0.303030303030303,-0.1091552126034884,0.017608665463130224
2022-06-07,AAPL,3,8,2,-0.1724137931034483,-0.2815690057069367,-0.00504926444499032
2022-06-08,AAPL,0,16,2,0.5555555555555556,-0.0166117407496717,-0.03596313161792941
2022-06-09,AAPL,3,5,2,-0.1818181818181818,0.1008707767328457,-0.038635005548757984
2022-06-10,AAPL,5,11,1,-0.5633802816901409,-0.0118052796051824,-0.03827853871141995
2022-06-13,AAPL,3,10,0,-0.75,-0.35459524825722,0.006663178628585564
2022-06-14,AAPL,4,9,0,-0.8163265306122448,-0.4814969180160326,0.020109451671583845
2022-06-15,AAPL,3,4,0,-0.8823529411764706,-0.5452914499132986,-0.03963585958865612
2022-06-16,AAPL,6,3,3,-0.3225806451612903,-0.6653631345011122,0.011531109810805296
2022-06-17,AAPL,2,4,0,-0.8333333333333334,-0.7209186900566678,0.03276437876485705
2022-06-21,AAPL,0,4,1,0.7142857142857143,-0.1977225672877846,-0.003846125122291988
2022-06-22,AAPL,0,3,2,0.8695652173913044,0.1428571428571429,0.021583974330139588
2022-06-23,AAPL,0,6,0,0.0,0.3167701863354038,0.02451840164385577
2022-06-24,AAPL,0,8,0,0.0,0.3167701863354038,0.0
2022-06-27,AAPL,2,5,1,-0.2857142857142857,0.0967032967032967,-0.029790983195564613
2022-06-28,AAPL,1,7,0,-0.588235294117647,-0.0209437621202326,0.013023544264546327
2022-06-29,AAPL,2,9,0,-0.6896551724137931,-0.1588747966029912,-0.01802333632143205
2022-06-30,AAPL,4,7,2,-0.2985074626865671,-0.2185762891403046,0.016157283023348956
2022-07-01,AAPL,3,5,2,-0.1818181818181818,-0.4087860793500948,0.01893145382171424
2022-07-05,AAPL,0,3,0,0.0,-0.5825710521362695,0.009605252783014606
2022-07-06,AAPL,4,13,2,-0.273972602739726,-0.6010019363205783,0.024011871037366905
2022-07-07,AAPL,0,6,1,0.625,-0.3020888928423174,0.004714724500620493
2022-07-08,AAPL,2,4,0,-0.8333333333333334,-0.2782793690327936,-0.014760987930356184
2022-07-11,AAPL,1,3,1,0.0,0.0833333333333334,0.006822161518526215
2022-07-12,AAPL,1,9,2,0.2564102564102564,0.0096153846153846,-0.002532279608192356
2022-07-13,AAPL,1,5,1,0.0,0.1762820512820513,0.020477053982424387
2022-07-14,AAPL,1,12,1,0.0,0.0512820512820513,0.011468328822548335
2022-07-15,AAPL,1,14,1,0.0,0.0512820512820513,-0.020649485789964506
2022-07-18,AAPL,11,14,4,-0.426829268292683,-0.2392120075046903,0.02671487118630056
2022-07-19,AAPL,5,11,3,-0.2197802197802197,-0.2831680514607343,0.013520596734090562
2022-07-20,AAPL,0,10,1,0.5,-0.1831680514607342,0.015090636644521371
2022-07-21,AAPL,2,5,3,0.1818181818181818,-0.1468044150970979,-0.00811898261244448
2022-07-22,AAPL,4,7,2,-0.2985074626865671,-0.0526597537882574,-0.007388627308945961
2022-07-25,AAPL,5,16,4,-0.0943396226415094,-0.1937209322171303,-0.008823548924256852
2022-07-26,AAPL,4,8,0,-0.8333333333333334,-0.3967512352474334,0.034236260316057976
2022-07-27,AAPL,1,16,5,0.5263157894736842,-0.2317865848153831,0.003565927594196161
2022-07-28,AAPL,11,56,29,0.3947368421052631,-0.1528392163943305,0.0327983026910601
2022-07-29,AAPL,4,10,7,0.25,0.0486759351208209,-0.006162779807061924
2022-08-01,AAPL,0,13,0,0.0,0.0113003095975233,-0.009285786087655845
2022-08-02,AAPL,2,14,1,-0.2272727272727272,-0.1131016042780747,0.03825226710634788
2022-08-03,AAPL,4,10,6,0.1818181818181818,-0.1267379679144384,-0.001930101024908093
2022-08-04,AAPL,1,8,0,-0.5555555555555556,-0.1202020202020201,-0.001389177875965375
2022-08-05,AAPL,2,3,0,-0.8695652173913044,-0.294115063680281,-0.00290478554225726
2022-08-08,AAPL,1,17,1,0.0,-0.56608005521049,0.00030730463108064043
2022-08-09,AAPL,2,15,0,-0.5714285714285714,-0.569254658385093,0.02619274369451019
2022-08-10,AAPL,2,15,1,-0.2222222222222222,-0.4397860593512767,-0.004424672789759221
2022-08-11,AAPL,1,19,5,0.5063291139240506,-0.1646071930882056,0.02141581318146013
2022-08-12,AAPL,2,25,1,-0.1818181818181818,-0.0938279723089848,0.006335374470089361
2022-08-15,AAPL,3,9,1,-0.4081632653061224,-0.0167304666400506,-0.0009185798871961248
2022-08-16,AAPL,8,18,2,-0.5084745762711864,-0.219691204679098,0.00878431005100766
2022-08-17,AAPL,4,22,7,0.2272727272727273,-0.1378730228609162,-0.002293058708108031
2022-08-18,AAPL,2,14,2,0.0,-0.1378730228609162,-0.015093329609458639
2022-08-19,AAPL,3,13,2,-0.1587301587301587,-0.1696190546069479,-0.023046021149642604
2022-08-22,AAPL,3,14,0,-0.6818181818181818,-0.0828102125742777,-0.0020257726659773656
2022-08-23,AAPL,3,15,0,-0.6666666666666666,-0.2161435459076111,0.0017935698098574537
2022-08-24,AAPL,2,7,2,0.0,-0.1843975141615793,0.014927720316941784
2022-08-25,AAPL,0,7,2,0.7407407407407407,0.0163822129339371,-0.037706051323615264
2022-08-26,AAPL,0,10,0,0.0,-0.1215488215488214,-0.013686668194288765
2022-08-29,AAPL,5,8,1,-0.5882352941176471,-0.123345064521535,-0.015301925769648506
2022-08-30,AAPL,2,11,0,-0.6451612903225806,-0.4005254707341993,-0.010636127123399564
2022-08-31,AAPL,4,11,1,-0.4918032786885246,-0.4988861264719042,0.004704942122766731
2022-09-01,AAPL,3,16,0,-0.6521739130434783,-0.6293209090805998,-0.01360609676301916
2022-09-02,AAPL,2,6,2,0.0,-0.475474755234446,-0.008226839657919482
2022-09-06,AAPL,1,17,2,0.2127659574468085,-0.261292962356792,0.009265573770491864
2022-09-07,AAPL,5,41,2,-0.2702702702702702,-0.315347016410846,-0.00962231910235023
2022-09-08,AAPL,3,14,2,-0.15625,-0.1927508625646922,0.018834627899653622
2022-09-09,AAPL,0,10,1,0.5,-0.0927508625646922,0.03851181239254875
2022-09-12,AAPL,1,12,11,0.7575757575757576,0.3452651515151516,-0.05868530046377818
2022-09-13,AAPL,8,8,5,-0.217391304347826,0.3330368906455864,0.009557433522813463
2022-09-14,AAPL,2,9,4,0.2898550724637681,0.29100790513834,-0.018927383049520574
2022-09-15,AAPL,3,12,2,-0.1612903225806451,0.258749840622211,-0.010959705790422158
2022-09-16,AAPL,2,16,0,-0.5555555555555556,0.0226387295110998,0.025087243899651
2022-09-19,AAPL,1,8,1,0.0,-0.14336917562724,0.01565082780153748
2022-09-20,AAPL,2,18,4,0.2564102564102564,-0.0598290598290597,-0.02025342616153658
2022-09-21,AAPL,1,12,2,0.238095238095238,0.0989010989010989,-0.006374339164941678
2022-09-22,AAPL,3,8,1,-0.4166666666666667,0.0155677655677656,-0.015125883172455001
2022-09-23,AAPL,2,8,2,0.0,0.0155677655677656,0.002256576066821392
2022-09-26,AAPL,3,11,3,0.0,-0.1666666666666665,0.006566301498756699
2022-09-27,AAPL,2,8,1,-0.2631578947368421,-0.1359649122807016,-0.012652987640801916
2022-09-28,AAPL,32,41,4,-0.6982543640897755,-0.2756157850986567,-0.04911004111664141
2022-09-29,AAPL,9,21,2,-0.5343511450381679,-0.299152680772957,-0.03004764952706085
2021-09-30,AMD,0,4,2,0.8333333333333334,0.8333333333333334,-0.004373177842565634
2021-10-01,AMD,0,2,0,0.0,0.4166666666666667,-0.020595412396290813
2021-10-04,AMD,0,2,0,0.0,0.016025641025641,0.014650189356189003
2021-10-05,AMD,0,0,1,1.0,0.2128205128205128,0.017974658677929467
2021-10-07,AMD,1,5,0,-0.6666666666666666,-0.0871794871794871,-0.013057773602630385
2021-10-08,AMD,0,3,0,0.0,-0.0871794871794871,-0.0036169807728916314
2021-10-11,AMD,0,3,1,0.7692307692307692,0.1331254331254331,0.0034390523500191783
2021-10-12,AMD,0,5,0,0.0,0.2664587664587665,0.03922315308453905
2021-10-13,AMD,1,11,0,-0.4761904761904761,0.1712206712206712,0.02592524734334911
2021-10-14,AMD,0,7,0,0.0,0.0045540045540045,0.0011608179301725308
2021-10-15,AMD,0,6,0,0.0,0.0586080586080586,0.03844095611844445
2021-10-18,AMD,1,6,2,0.2777777777777778,0.0555555555555555,-0.000858885167053236
2021-10-19,AMD,0,5,0,0.0,0.0555555555555555,0.0005157740909482733
2021-10-20,AMD,0,2,2,0.9090909090909092,0.2373737373737374,0.025259902053440975
2021-10-21,AMD,0,12,3,0.7142857142857143,0.3802308802308802,0.004106259951395241
2021-10-22,AMD,0,6,4,0.8695652173913044,0.5541439237091412,0.02119846436321149
2021-10-25,AMD,0,5,1,0.6666666666666666,0.5751035196687371,0.004658385093167849
2021-10-26,AMD,1,14,6,0.5952380952380952,0.5512939958592133,-0.005287562027169956
2021-10-27,AMD,1,3,4,0.5660377358490566,0.4905884995507638,-0.009159306509650023
2021-10-28,AMD,0,4,0,0.0,0.4905884995507638,-0.007675800594255433
2021-10-29,AMD,0,2,0,0.0,0.3655884995507637,0.04158695832986781
2021-11-01,AMD,0,6,0,0.0,0.0,0.019164736884133227
2021-11-02,AMD,0,15,0,0.0,0.0,0.02272193058058458
2021-11-03,AMD,0,5,0,0.0,0.0,0.05339768635562714
2021-11-04,AMD,0,12,0,0.0,0.0,-0.008436363636363575
2021-11-05,AMD,0,4,1,0.7142857142857143,0.1428571428571428,0.10136423646765436
2021-11-08,AMD,0,19,3,0.6122448979591836,0.507953181272509,-0.008257858284496544
2021-11-09,AMD,1,8,0,-0.5555555555555556,0.3968420701613978,-0.06077088369594397
2021-11-10,AMD,0,1,0,0.0,0.253984927304255,0.04389790519768355
2021-11-11,AMD,0,6,0,0.0,0.128984927304255,0.012875830422573786
2021-11-12,AMD,0,6,0,0.0,0.0113378684807256,-0.009466495368178895
2021-11-15,AMD,0,6,2,0.7692307692307692,0.1538461538461538,0.04068537101508629
2021-11-16,AMD,2,8,3,0.1724137931034483,0.1883289124668435,-0.007281075762544997
2021-11-17,AMD,0,0,2,1.0,0.3883289124668435,0.024316109422492405
2021-11-18,AMD,0,11,1,0.4761904761904761,0.4835670077049387,0.0025158044123338996
2021-11-19,AMD,0,4,0,0.0,0.4835670077049387,-0.018595971945177148
2021-11-22,AMD,1,7,3,0.425531914893617,0.5288293267016672,-0.017046944662995167
2021-11-23,AMD,0,6,0,0.0,0.433591231463572,0.05256136606189976
2021-11-24,AMD,1,4,0,-0.7142857142857143,0.2907340886064291,-0.018948035487959536
2021-11-26,AMD,0,4,1,0.7142857142857143,0.0851063829787234,0.04586267037013103
2021-11-29,AMD,0,7,3,0.8108108108108107,0.13181669064022,-0.021863998517694938
2021-11-30,AMD,0,7,0,0.0,0.13181669064022,-0.05847066995011674
2021-12-01,AMD,0,3,0,0.0,-0.0110404522169228,0.01052913956139756
2021-12-02,AMD,0,5,0,0.0,0.1066066066066065,-0.04426599415980892
2021-12-03,AMD,1,5,0,-0.6666666666666666,0.0288288288288288,-0.03437261301298511
2021-12-06,AMD,0,6,0,0.0,-0.0083333333333333,0.041636703581187984
2021-12-07,AMD,0,6,1,0.625,0.1166666666666666,0.002692440455643874
2021-12-08,AMD,0,3,1,0.7692307692307692,0.4038461538461538,-0.04916001101624912
2021-12-09,AMD,0,7,1,0.588235294117647,0.5214932126696832,0.0032585083272991255
2021-12-10,AMD,0,7,2,0.7407407407407407,0.5446413608178313,-0.03428365211115125
2021-12-13,AMD,0,7,2,0.7407407407407407,0.3190816950407742,0.013452914798206095
2021-12-14,AMD,0,3,1,0.7692307692307692,0.3552807900633987,0.0803834808259587
2021-12-15,AMD,0,10,4,0.8,0.3671326419152506,-0.05365187713310593
2021-12-16,AMD,0,7,0,0.0,0.2801761201761201,-0.0064195037507212005
2021-12-17,AMD,0,3,0,0.0,0.4619943019943019,-0.014156079854809378
2021-12-20,AMD,0,6,0,0.0,0.0,0.062223858615611194
2021-12-21,AMD,0,4,1,0.7142857142857143,0.1428571428571428,-0.002564991334488731
2021-12-22,AMD,1,6,0,-0.625,0.0178571428571428,0.01570753405615788
2021-12-23,AMD,0,8,0,0.0,0.0178571428571428,0.056247433967428595
2021-12-27,AMD,0,6,0,0.0,-0.0073529411764706,-0.007838818346721954
2021-12-28,AMD,0,6,0,0.0,0.1176470588235294,-0.0319294809010775
2021-12-29,AMD,0,7,0,0.0,0.1176470588235294,-0.020976662619721975
2021-12-30,AMD,0,9,0,0.0,0.0,-0.008611780916293443
2021-12-31,AMD,0,5,0,0.0,0.0,0.04405837387074363
2022-01-03,AMD,1,5,1,0.0,0.1333333333333333,-0.038738019169329174
2022-01-04,AMD,0,17,3,0.6382978723404255,0.2609929078014184,-0.05726353690624553
2022-01-05,AMD,1,8,0,-0.5555555555555556,0.1498817966903073,0.0005875872199778698
2022-01-06,AMD,0,3,0,0.0,0.1498817966903073,-0.03105042942083236
2022-01-07,AMD,1,1,1,0.0,0.0165484633569739,0.0
2022-01-10,AMD,1,11,0,-0.4761904761904761,-0.2202380952380952,0.04022727272727278
2022-01-11,AMD,1,9,0,-0.5263157894736842,-0.325501253132832,0.0011652465224674113
2022-01-12,AMD,1,6,0,-0.625,-0.450501253132832,-0.034407507092456435
2022-01-13,AMD,0,5,0,0.0,-0.450501253132832,0.031188790116016163
2022-01-14,AMD,1,7,0,-0.588235294117647,-0.4431483119563614,-0.036163062536528234
2022-01-18,AMD,0,4,1,0.7142857142857143,-0.0137509549274255,-0.027741984385659002
2022-01-19,AMD,0,3,1,0.7692307692307692,0.2577422577422577,-0.04973883215093167
2022-01-20,AMD,0,7,1,0.588235294117647,0.557207498383969,-0.0252686848798096
2022-01-21,AMD,0,2,0,0.0,0.557207498383969,-0.019190303846477574
2022-01-24,AMD,0,2,1,0.8333333333333334,0.2714932126696832,-0.04633999828370383
2022-01-25,AMD,0,4,1,0.7142857142857143,0.2605042016806722,-0.0037793575092234244
2022-01-26,AMD,0,3,2,0.8695652173913044,0.3167701863354037,-0.07325444855929908
2022-01-27,AMD,1,14,2,0.2272727272727272,0.3622247317899492,0.025730994152046716
2022-01-28,AMD,1,5,1,0.0,0.5288913984566158,0.08561383504370967
2022-01-31,AMD,0,6,2,0.7692307692307692,0.1704545454545454,0.02214442013129103
2022-02-01,AMD,2,20,15,0.6842105263157895,0.2618421052631579,0.051207398527145065
2022-02-02,AMD,0,16,5,0.7575757575757576,0.4133572567783094,-0.02183121537960253
2022-02-03,AMD,1,9,4,0.5084745762711864,0.6688983258787006,0.02931379080612917
2022-02-04,AMD,1,2,0,-0.8333333333333334,0.3772316592120338,0.0005663430420712601
2022-02-07,AMD,0,3,0,0.0,0.0683615819209039,0.036872321500768024
2022-02-08,AMD,0,3,1,0.7692307692307692,0.1205128205128204,0.0360290103719878
2022-02-09,AMD,0,4,1,0.7142857142857143,0.43003663003663,-0.05329318780579595
2022-02-10,AMD,0,3,2,0.8695652173913044,0.6039496735148908,-0.10010336328218172
2022-02-11,AMD,1,8,1,0.0,0.4706163401815575,0.009630676798020765
